fp_id,address,index,new_index,name,schedule,phone,branch_id,latitude,longitude,type,credit_point,punkt_currency,status,status_desc,schedule_detail
19887,"Карагандинская область, г. Караганда, мкр. 23, д. 14",100023,M28D0T7,ФГО ПВЗ-2 ИП Онбаев Ж.А.,"будни 10:00 до 17:00, обед 14:00 до 15:00, суббота 10:00до 14:00",8(721) 250-2021,,50.051412,72.952999,dep,0,0,1,,
19907,"Карагандинская область, г. Темиртау, ул. Бульвар Независимости, д. 9",101406,M28A0D0,ФГО ИП Ускимбекова,"будни  09:00 до 17:00 обед 13:00 до 14:00, суббота 09:00до 15:00 без обеда, воскресенье -выходной",8(777) 600-1199,,50.057483,72.953329,dep,0,0,1,,
19947,"Атырауская область, Макатский район, с. Макат, ул. Сатпаева, д. 87 ",060600,,ЦОУ Макатского РУПС,"Пн-Пт 09.00-18:00, без перерыва, суббота 09.00-14.00, воскресенье - выходной",8(701) 654-8763,,47.644126,53.330187,dep,1,1,1,,
20007,"г. Нур-Султан, ул. Бейбитшилик, д. 37",010000,,Филиал технический сервис,"Будни 09:00-18:30, перерыв 13:00-14:30, Суббота, Воскресенье-Выходной",8(717) 261-1699,,51.177195,71.417739,dep,0,0,1,,
20027,"г. Нур-Султан, ул. Бейбитшилик, д. 37",010000,,Общий центр обслуживания,"Будни 09:00-18:30, перерыв 13:00-14:30, Суббота, Воскресенье-Выходной",,,51.177195,71.417739,dep,0,0,1,,
20047,"г. Алматы, ул. Богенбай батыра, д. 134",050000,A05B8T8,Дирекция корпоративных продаж,"Будни 09:00–18:00, обед 13:00–14:00, Сб, Вс-выходной",8(727) 259-8899,,43.252697,76.942582,dep,0,0,1,,
20127,"Карагандинская область, г. Темиртау, пр. Комсомольский, д. 48",101401,,ИП Побережный Д.В.,Пн-Пт 09.00-20.00 без обед.перерыва Сб - 10.00-18.00 Вс - выходной,,,50.052754,72.977612,dep,0,0,1,,
20147,"г. Алматы, ул. Бродского, д. 33",050034,,Служба специальной связи г.Алматы,"Будни 9.00 -18.00,перерыв 13:00-14:00, Сб, Вс - выходной",8(727) 393-1720,,43.274906,76.898058,dep,0,0,1,,
20167,"г. Нур-Султан, ул. Ауэзова, д. 13",010000,Z10T3K7,Служба специальной связи г.Нур-Султан,"Будни 09.00 -18.00, перерыв 13:00-14:00, Сб, Вс - выходной",8(717) 232-6869,,51.167714,71.423781,dep,0,0,1,,
20187,"Мангистауская область, г. Актау, мкр. 32Б, д. 7 ",130088,R00D2P0,Супермаркет посылок 32 мкр.,"Будни 09.00-18.00, без перерыва, суббота 09.00-14.00, воскресенье выходной",8(729) 241-7728,,43.641097,51.198508,supermarket,0,0,1,,
20207,"Западно-Казахстанская область, г. Уральск, ул. Евразия, д. 59/1 (На первом этаже, сзади эскалатора, с левой стороны, возле банкоматов, с почтоматом 900901 стоит перпендикулярно)",900907,L01P6B2,Почтамат-2 ТРК ALEM PLAZA,"Ежедневно 10:00-22:00, без перерыва",,,51.217696,51.379754,postamat,0,0,1,,
20467,"Жамбылская область, Рыскуловский район, с. Луговое, ул. Привокзальная, д. 1",080913,,Банкомат с.Луговое,Круглосуточно,,,42.0,56.5,bankomat,0,0,1,,
20608,"Павлодарская область, г. Павлодар, ул. Ак. Сатпаева, д. 50",,,Банкомат-4 г.Павлодар,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,52.28761,76.940147,bankomat,0,0,1,,
20609,"Павлодарская область, г. ПАВЛОДАР, ул. Торайгырова, д. 54",,,Банкомат-6 г.Павлодар,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,52.296925,76.950424,bankomat,0,0,1,,
20647,"Кызылординская область, Аральский район, г. Аральск, ул. Абилкайырхана, д. 35",120100,,Банкомат-2 г.Аральск,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,46.799953,61.672434,bankomat,0,0,1,,
20648,"Кызылординская область, г. Кызылорда, ул. Муратбаева, д. 38",120000,,Банкомат-3 г.Кызылорда,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,44.827248,65.516236,bankomat,0,0,1,,
20649,"Кызылординская область, Жанакорганский район, с. Жанакорган, ул. АМАНГЕЛЬДЫ, д. 65",120300,,Банкомат-2 с.Жанакорган,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,43.899328,67.235665,bankomat,0,0,1,,
20650,"Кызылординская область, Жанакорганский район, с. Томенарык, ул. Разия, д. 1",120314,,Банкомат с.Томенарык,Круглосуточно,,,44.02708,67.010916,bankomat,0,0,1,,
20651,"Кызылординская область, Казалинский район, пос. Айтеке-Би, ул. Айтеке-Би, д. 61",120400,,Банкомат-2 п.Айтеки Би,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,45.843581,62.152584,bankomat,0,0,1,,
20652,"Северо-Казахстанская область, г. Петропавловск, ул. Валиханова, д. 56",,,Банкомат-3 г.Петропавловск,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,54.908107,69.14295,bankomat,0,0,1,,
20653,"Северо-Казахстанская область, Есильский район, с. Покровка, ул. Строительная, д. 49",150003,,Банкомат-2 с.Покровка,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,54.30647,68.356197,bankomat,0,0,1,,
20654,"Северо-Казахстанская область, Акжарский район, с. Ленинградское, ул. Джержинского, д. 13",,,Банкомат с.Ленинградское,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,53.53448,71.543967,bankomat,0,0,1,,
20667,"Северо-Казахстанская область, Жамбылский район, с. Благовещенка, ул. Мусрепова, д. 78",,,Банкомат с.Благовещенка,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,54.365915,66.954618,bankomat,0,0,1,,
20668,"Северо-Казахстанская область, Аккаинский район, с. Киялы, ул. Горького, д. 1",,,Банкомат-4 г.Петропавловск,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,54.1988,69.656373,bankomat,0,0,1,,
20669,"Северо-Казахстанская область, г. Петропавловск, ул. Гоголя, д. 14",,,Банкомат-2 (ГОПС -10),"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,54.861026,69.151233,bankomat,0,0,1,,
20672,"Карагандинская область, Улытауский район, с. Улытау, ул. Абая, д. 20",,,Банкомат с.Улытау,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,48.654761,67.009388,bankomat,0,0,1,,
20687,"Карагандинская область, Абайский район, г. Абай, ул. Победы, д. 1A/1",100100,,Банкомат г.Абай,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,49.629921,72.875235,bankomat,0,0,1,,
20707,"Карагандинская область, г. Караганда, ул. 22 мкр, д. 23",,,"Банкомат г. Караганда (22 мкр, 23)","Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,49.902376,73.082054,bankomat,0,0,1,,
20728,"Карагандинская область, г. Караганда, мкр. Шахтеров, д. 5/1",,,Банкомат г.Караганда (Мкр Орбита-1),"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,49.784785,73.128335,bankomat,0,0,1,,
20747,"Карагандинская область, Осакаровский район, пос. Молодёжный, ул. Абая, д. 15",,,Банкомат п.Молодёжный,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,50.723018,73.525821,bankomat,0,0,1,,
20767,"Карагандинская область, г. Жезказган, ул. Сейфуллина, д. 43",,,Банкомат-2 г.Жезказган,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,47.798555,67.702439,bankomat,0,0,1,,
20768,"Карагандинская область, Жана-Аркинский район, пос. Жайрем, ул. Металлургов, д. 27",,,Банкомат-2 п.Жайрем,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,48.333107,70.161092,bankomat,0,0,1,,
20787,"Карагандинская область, г. Караганда, ул. бухар-жырау, д. б/н",,,Банкомат г.Караганда (Бухар-Жырау),"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,49.799783,73.090067,bankomat,0,0,1,,
20788,"Карагандинская область, г. Караганда, мкр. Гульдер (ТД Мечта), д. б/н",,,"Банкомат г.Караганда (мкр.Гулдер,ТД Мечта)","Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,49.789118,73.141738,bankomat,0,0,1,,
20807,"Карагандинская область, г. Караганда, мкр. Гульдер-1, д. 2",100000,,Банкомат г.Караганда (Гулдер-1),"Будни 09.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",8(721) 241-2695,,49.790246,73.155958,bankomat,0,0,1,,
20948,"Мангистауская область, Мунайлинский район, с. Кызылтобе, ул. ТУРКЕСТАН, д. КВАРТАЛ 3, дом 10",130602,R23E1C3,Банкомат с.Кызылтобе,"Ежедневно 08.00 - 00.00, без перерыва",,,43.788004,51.52062,bankomat,0,0,1,,
20949,"Мангистауская область, Мангистауский район, с. Шетпе, ул. центральная, д. 1",130400,,Банкомат-2 с.Шетпе,Круглосуточно,8(729) 312-1122,,44.139463,52.162981,bankomat,0,0,1,,
20950,"Мангистауская область, г. Жанаозен, мкр. КОКТЕМ, д. 4",130201,R10B9K2,Банкомат-1 г.Жанаозен,Круглосуточно,8(729) 344-7380,,43.332396,52.857676,bankomat,0,0,1,,
20952,"Мангистауская область, г. Жанаозен, мкр. Оркен, д. 5",,,Банокмат-3 г.Жанаозен,Круглосуточно,8(729) 347-8659,,43.686822,51.204904,bankomat,0,0,1,,
20967,"Мангистауская область, Актау район, г. Актау, ул. 32, д. 7 (Супермаркет посылок)",,,Банкомат  г. Актау мкр 32 Б здание 7 Супермаркет пасылок,Круглосуточно,,,43.641097,51.198511,bankomat,0,0,1,,
20968,"Мангистауская область, Тупкараганский район, с. Таушык, ул. Балтабас улы, д. 21",,,Банкомат с. Таушык,Круглосуточно,8(729) 384-4224,,44.621006,51.462168,bankomat,0,0,1,,
20969,"Мангистауская область, Мангистауский район, с. Сайотес, ул. Железнодорожная, д. 13/3",,,Банкомат с.Сайотес,Круглосуточно,,,44.326167,53.539336,bankomat,0,0,1,,
20987,"Южно-Казахстанская область, г. Шымкент, ул. Назарбекова, д. 75",,,Банкомат-2 г.Шымкент,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,42.360184,69.626842,bankomat,0,0,1,,
20988,"Южно-Казахстанская область, г. Шымкент, ул. Казыбек би, д. 24",,,Банкомат-9 г.Шымкент,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,42.313654,69.602699,bankomat,0,0,1,,
20990,"Южно-Казахстанская область, г. Шымкент, ул. Аскарова, д. 32А",160000,,Банкомат-11 г.Шымкент,"Будни 09.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,42.320314,69.573791,bankomat,0,0,1,,
20991,"Южно-Казахстанская область, г. Шымкент, ул. Казыбек би, д. 20А",,,Банкомат-12 г.Шымкент,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,42.313141,69.602304,bankomat,0,0,1,,
20992,"Южно-Казахстанская область, г. Шымкент, пр. Республики, д. 1",,,Банкомат-13 г.Шымкент,"Будни 9.00 -18.00, без перерыва, Сб 09.00-15.00, без перерыва, Вс - выходной",,,42.320074,69.587041,bankomat,0,0,1,,
21072,"Актюбинская область, г. Актобе, ул. Абылхайыр хана, д. 62 (остановка Казпочта)",900300,D00K9M5,Почтомат №32-ЦОУ,"Понедельник-пятница  09-00 -19-00, суббота 09-00 -16-00, воскресенье -выходной",,,50.2889691,57.1656814,postamat,0,0,1,,
21107,"Акмолинская область, г. Акколь, ул. Кирдищева, д. 81 (ЖД Вокзал)",900114,,"Почтомат Акколь, Кирдищева 81",Круглосуточно,,,51.191427,71.373683,postamat,0,0,1,,
21190,"г. Нур-Султан, ул. Ш. Кудайбердыулы, д. дом 18 А (ТД Армада)",900108,,Почтомат-4 (ТД Армада),Ежедневно с 10:00 до 20:00,8(717) 258-0296,,51.160212,71.482936,postamat,0,0,1,,
21207,"г. Нур-Султан, ул. Кенесары, д. 70 ",010005,,Супермаркет посылок при ОПС-5,"пн-пт 09:00-18:00, без перерыва, сб 09:00-14:00, вс-выходной",8(717) 256-7177,,51.16346,71.459541,supermarket,1,0,1,,
21248,"Карагандинская область, Жанаркинский район, пос. Атасу, ул. Тауелсиздик, д. 22",,,Банкомат при ЦОУ с.Атасу,"будни 09.00-18.00, суббота, выходной-воскресенье",8(721) 241-2695,,48.68447,71.652047,bankomat,0,0,1,,
21267,"Актюбинская область, г. Актобе, ул. Иманова, д. 119",,,Банкомат-13 г. Актобе ул. Иманова 119,"Будни 09:00-18:00, Суббота 09:00-14:00, Воскресенье-Выходной",,00030034,50.275255,57.209433,bankomat,0,0,1,,"{'mon_begin': '09:00', 'mon_end': '18:00', 'tue_begin': '09:00', 'tue_end': '18:00', 'wed_begin': '09:00', 'wed_end': '18:00', 'thu_begin': '09:00', 'thu_end': '18:00', 'fri_begin': '09:00', 'fri_end': '18:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '09:00', 'sun_end': '18:00'}"
21307,"Актюбинская область, г. Актобе, ул. Некрасова, д. 112",030089,,Супермаркет посылок г.Актобе,"Будни с 09.00 до 18.00, суббота с 09.00 до 14.00, воскресенье выходной",,,50.287937,57.224978,supermarket,0,0,1,,
21347,"г. Нур-Султан, ул. Кунаева (ЖК Новый мир), д. 35 ",010017,Z05H9E2,Центр денежных переводов (ЦДП) при ГОПС №17 г. Нур-Султан,"пн-пт 09:00-18:00, без перерыва, сб 09:00-14:00, вс-выходной",8(717) 258-0296,6,51.129922,71.438145,dep,1,1,1,,"{'mon_begin': '09:00', 'mon_end': '18:00', 'tue_begin': '09:00', 'tue_end': '18:00', 'wed_begin': '09:00', 'wed_end': '18:00', 'thu_begin': '09:00', 'thu_end': '18:00', 'fri_begin': '09:00', 'fri_end': '18:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
21387,"Карагандинская область, г. Караганда, ул. Мамраева, д. 22/5",100006,,ИП Елеубеков Д.Е.,"09.00 до 18.00 , обед 13:00-14:00, суббота 09:00-14:00, воскресенье -выходной",,,49.842554,73.187544,dep,0,0,1,,
21407,"Южно-Казахстанская область, Енбекшинский район, г. Шымкент, ул. Қазбек би, д. 24",160016,,Цифровой офис г.Шымкент ТЦ СЕВЕР,"Будни 09:00-18:00, без перерыва, Суббота 09:00-16:00, без перерыва, Воскресенье-Выходной",8(775) 822-2485,,42.32786,69.54191,digitalOffice,0,0,1,,
21427,"Костанайская область, г. Аркалык, ул. Садыкова, д. 31",113101,,ФГО ТОО Балажан,"Пн-Пт: 10.00-19.00, обед 14.00-15.00, Сб 10.00-14.00, Вс - выходной",8(714) 307-8400,,50.249639,66.914047,dep,0,0,1,,
21527,"Карагандинская область, г. Караганда, пр. Шахтеров, д. 5/1",100024,,Супермаркет посылок при ГОПС 24,"Будни 09:00-18:00, Суббота 09:00-14:00, Воскресенье выходной",8(721) 279-3130,,49.773596,73.129325,supermarket,0,0,1,,
21547,"Атырауская область, г. Атырау, мкр. Авангард 3, д. 49 ",060009,,Супермаркет посылок при ГОПС-9,"Будни 09:00-18:00, без перерыва, Суббота 09:00-14:00, без перерыва, Воскресенье-Выходной",8(712) 375-1543,,47.094294,51.876157,supermarket,0,0,1,,
21567,"Атырауская область, г. Атырау, ул. Кулманова, д. 113 ",060011,,Супермаркет посылок при ГОПС-11,"Будни 09:00-18:00, без перерыва, Суббота 09:00-14:00, без перерыва, Воскресенье-Выходной",8(775) 146-6097,,47.106978,51.902424,supermarket,0,0,1,,
21587,"Туркестанская область, Мактааральский район, пос. Атакент, ул. Ташкентский, д. 17",163101,,ТОО АЙБЕКЕ (ФСО Атакент),"Ежедневно 09:00-18:00, без перерыва",8(702) 305-9000,,40.845842,68.506829,dep,0,0,1,,
21607,"Алматинская область, Балхашский район, с. Баканас, ул. Кунаева, д. 75",040321,,ППП НК с.Баканас,"ПН-ПТ 09.00-18.00, перерыв 13.00-14.00, СУБ, ВС-выходной",8(702) 861-8374,,45.571473,75.360665,dep,0,0,1,,
21647,"Алматинская область, Карасайский район, г. Каскелен, ул. Жангозина, д. 38",040498,,ППП ЦОН г. Каскелен,"Пн-Пт 09:00-19:00, Сб 09:00-16:00 без перерыва. Выходной- воскресенье",8(778) 786-3357,,43.208832,76.628187,dep,0,0,1,,
21667,"Алматинская область, Караталский район, г. Уштобе, ул. Гагарина, д. 3",041000,,ФГО ТОО DIOS CAPITAL г.Уштобе,не утвержден,8(708) 568-4883,,45.241544,77.972648,dep,0,0,1,,
21687,"Алматинская область, Саркандский район, с. Койлык, ул. Макетова, д. 92",041516,,ИП Жанекенова Р.К. с. Койлык,"ПН-ПТ 09.00-18.00, перерыв 13.00-14.00, СУБ 09.00-14.00, Вс - выходной",8(728) 392-6638,,45.653357,80.242334,dep,0,0,1,,
21707,"Актюбинская область, г. Актобе, пр. Санкибай батыра, д. 249",030088,,ГППС ЦОН-2 г.Актобе,"пн.-сб.: 09.00-20.00, без перерыва, воскресенье-выходной",,,50.275346,57.170276,dep,0,0,1,,
21747,"Западно-Казахстанская область, г. Уральск, ул. Жукова, д. 23",090002,,УКГПО г. Уральск,"Будни 09.00 - 17.00, обед 13.00 - 14.00, субботу 9.00 - 14.00, воскресенье - выходной",8(701) 415-1009,,51.228563,51.367791,kgpo,0,0,1,,
21827,"Кызылординская область, Кармашинский район, с. Торетам, ул. Момышулы, д. 1Д  ",120513,,"СОПС-2 с.Торетам (Момышулы, 1)","Будни 09:00-18:00, Суббота 09:00-14:00, Воскресенье-Выходной",8(724) 372-4593,595,45.652542,63.313986,dep,0,0,1,,"{'mon_begin': '09:00', 'mon_end': '18:00', 'tue_begin': '09:00', 'tue_end': '18:00', 'wed_begin': '09:00', 'wed_end': '18:00', 'thu_begin': '09:00', 'thu_end': '18:00', 'fri_begin': '09:00', 'fri_end': '18:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
21847,"Южно-Казахстанская область, Енбекшинский район, г. Шымкент, ул. Казыбек би, д. 52 ",160059,,Супермаркет посылок №5 при ГОПС-13,Понедельник-пятница 09:00-18:00 суббота 09:00-16:00 воскресенье выходной,8(775) 633-9643,,42.322257,69.605697,supermarket,0,0,1,,
21867,"Атырауская область, г. Атырау, ул. Муса Баймуханова, д. 61",063703,,ФСО ТОО Акза,"Пн-Пт 09:00-18:00, Сб 09:00-13:00, Вс-выходной",8(701) 551-0374,,47.129695,51.945371,dep,0,0,1,,
21927,"Мангистауская область, г. Жанаозен, мкр. мкр.`Арай` ТЦ `Жібек жолы`, д. бутик №18",130600,R10D0K4,ФГО TOO Mega - Aktau (Жанаозен),"Будни 9:00 - 18:00, Перерыв 13:00-14:00, Суббота 9:00 - 16:00 Перерыв 13:00-14:00, Воскресенье - Выходн9",8(701) 149-3070,,43.350148,52.86027,dep,0,0,1,,
21947,"Костанайская область, г. Костанай, ул. Аль-Фараби, д. 69",110002,,Цифровой офис г.Костанай (ТРЦ Kostanay Plaza),"Ежедневно 10:00-20:00, без перерыва",8(771) 088-2054,,53.21248,63.6344,digitalOffice,0,0,1,,
22007,"Карагандинская область, г. Шахтинск, пр. Абая, д. 93а",101603,,ФГО ИП Рахимов Р.М,Пн Пт 10: 00 - 19:00 Обед 13:00 - 14:00 Суббота 10:00 - 17:00 Воскресенье выходной,,,49.70383,72.587166,dep,0,0,1,,
22027,"Костанайская область, г. Костанай, ул. Дзержинского, д. 90 В",110003,,ФГО ПВЗ Sagi Post,"будни с 10:00-16:00, без перерыва. Суббота с10:00-15:00  без перерыва, воскресенье выходной.",8(701) 523-6592,,53.230325,63.620566,dep,0,0,1,,
22067,"Мангистауская область, Каракиянский район, с. с.Курык, ул. местность (Сарша), д. участки 26, 27 ",130300,,ППС Мортпорт (Порт Курык),Круглосуточно,8(777) 550-7167,,43.588904,52.10244,dep,0,1,1,,
22087,"Атырауская область, Курмангазинский район, с. Котяевка, ул. Алтынсарина, д. 181 ",060407,,ППС с.Котяевка,Пн-Вс с 9:00 до 17:00 без перерыва и бз выходных.,8(712) 332-1260,,46.546085,48.763374,dep,0,1,1,,
22107,"Жамбылская область, г. Тараз, мкр. мкр 11 (Жансая), д. 29 (кв 27)",084002,,ФГО ТОО Учет центр,"Будни 9.00 -18.00, перерыв 14.00-15.00, Сб 09.00-14.00, без перерыва, Вс - выходной",8(701) 180-5312,,42.894414,71.33094,dep,0,0,1,,
22127,"Жамбылская область, Т.Рыскулова район, с. Акыртобе, ул. Амиртай Жуманбаев, д. 11",083702,,ФСО ТОО Askar и Company (Магазин Жанэль),"Ежедневно 09:00-20:00, перерыв 13:00-13:30, без выходных",8(776) 689-8986,,42.991798,72.103106,dep,0,0,1,,
22187,"г. Нур-Султан, ул. BI City Seoul, д. 3/5",910002,,Тастамат  BI City Seoul,Круглосуточно,,,51.123418,71.420129,tastamat,0,0,1,,
22207,"г. Нур-Султан, ул. Сауран, д. 3/1 (находится в 5-ом подъезде жилого комплекса)",910003,,Тастамат ЖК Сармат П05,Круглосуточно,,,51.121884,71.420648,tastamat,0,0,1,,
22208,"г. Нур-Султан, пр. Кабанбай батыра, д. 48 (находится в 1-ом подъезде жилого комплекса)",910004,,"Тастамат ЖК Времена Года, Весна-1",Круглосуточно,,,51.113553,71.412223,tastamat,0,0,1,,
22227,"г. Нур-Султан, ул. ЖК `Dream City`, подъезд №1",910005,,Тастамат ЖК Dream City,Круглосуточно,,,51.142384,71.417632,tastamat,0,0,1,,
22247,"Есильский район, г. Нур-Султан, ул. Супермаркет `Villmart`, Алмалы-217 переулок, д. 15",910007,,Тастамат Коттеджный посёлок Bi Village,Круглосуточно,,,51.0,93257.0,tastamat,0,0,1,,
22267,"Есильский район, г. Нур-Султан, пр. Мангилик Ел, д. 51 (находится во втором подъезде)",910008,,Тастамат ЖК Променад Экспо блок D,Круглосуточно,,,51.095343,71.425949,tastamat,0,0,1,,
22287,"г. Нур-Султан, ул. Тауелсиздик, д. 21 (находится во 2-ом подъезде жилого комплекса)",910009,,Тастамат ЖК 7я,Круглосуточно,,,51.146119,71.457103,tastamat,0,0,1,,
22307,"г. Нур-Султан, ул. Сыганак, д. 18/3 (расположен на 2-ом этаже отдела продаж BI Group ЖК Вива Плаза)",910010,,Тастамат Отдел продаж Viva Plaza,Ежедневно 09.00-20.00,,,51.12204,71.430661,tastamat,0,0,1,,
22387,"г. Нур-Султан, пр. Кабанбай батыра, д. 46/1 (находится в минимаркете Villmart)",910013,,"Тастамат ЖК Времена Года, Весна-3","Ежедневно, 08:00–23:00",,,51.114042,71.412546,tastamat,0,0,1,,
22407,"Есильский район, г. Нур-Султан, ул. улица №38, д. 29 (находится в паркинге жилого комплекса)",910014,,Тастамат ЖК Comfort Town,Круглосуточно,,,51.087851,71.446253,tastamat,0,0,1,,
22449,"г. Нур-Султан, ул. Улы Дала, д. 25 (находится во 2-ом подъезде жилого комплекса)",910017,,Тастамат ЖК Камал-1,Круглосуточно,,,51.094625,71.440902,tastamat,0,0,1,,
22467,"г. Нур-Султан, ул. Улица Е-49, д. 3/3 (находится в 1-ом подъезде блока А. Со стороны улицы)",910018,,Тастамат ЖК BI-City Seoul,Круглосуточно,,,51.128824,71.396679,tastamat,0,0,1,,
22487,"г. Нур-Султан, ул. ЖК `Верный`, подъезд №5",910019,,Тастамат ЖК Верный,Круглосуточно,,,51.173224,71.432618,tastamat,0,0,1,,
22488,"г. Нур-Султан, ул. Улица E-10, д. 17д (находится в подъезде со стороны АТФ Банка)",910020,,Тастамат ЖК Зеленый квартал,Круглосуточно,,,51.130441,71.390737,tastamat,0,0,1,,
22489,"г. Нур-Султан, ул. Сарайшык, д. 7/3 (находится в паркинге жилого комплекса)",910021,,Тастамат ЖК Лазурный Квартал 2,Круглосуточно,,,51.135946,71.426818,tastamat,0,0,1,,
22490,"г. Нур-Султан, ул. Супермаркет `AQMOL`, Сарайшык,, д. 5/4",910022,,Тастамат БЦ Миссон,с10:00 по 16:00,,,51.136289,71.426962,tastamat,0,0,1,,
22491,"г. Нур-Султан, ул. Кабанбай батыра, д. 58Б (находится в аптеке корпуса 2,3)",910023,,Тастамат ЖК Экспо Бульвар (аптека),Круглосуточно,,,51.094883,71.407347,tastamat,0,0,1,,
22496,"г. Нур-Султан, ул. Улы дала, д. 11 (находится в супермаркете A2)",910028,,Тастамат ЖК Арман Кала,Круглосуточно,,,51.096705,71.422171,tastamat,0,0,1,,
22498,"г. Нур-Султан, ул. Туркестан, д. 18 (находится в подъезде №2)",910030,,Тастамат ЖК Парк Авеню 3.2,Круглосуточно,,,51.104532,71.423836,tastamat,0,0,1,,
22587,"Павлодарская область, Щербактинский район, с. Щербакты, ул. Чайко, д. 45/2 ",141193,S43D6P6,ППП №1 (ЦОН) с. Щербакты,"Пн-Пт: 09:00-18:00, перерыв 13:00-14:00, Суббота: 9:00-12:30 Без перерыва, воскресенье-выходной",8(718) 362-2078,,52.488934,78.158318,dep,0,0,1,,
22607,"Павлодарская область, Актогайский район, с. Актогай, ул. Абая, д. 72 ",140293,S16A1MO,ППП № 1 (ЦОН) с. Актогай,"Пн-Пт: 09:00-18:00, перерыв 13:00-14:00, Суббота: 9:00-12:30 Без перерыва, воскресенье-выходной",8(718) 412-1447,,53.008486,75.981714,dep,0,0,1,,
22627,"Павлодарская область, Качирский район, с. Теренколь, ул. Тургенева, д. 85а ",140697,S28E5C5,ППП № 1 ( ЦОН) с. Теренколь,"Будни 09:00-19:00, Перерыв 13:00-14:00, Суббота 09:00-16:00, Воскресенье-Выходной",8(718) 332-1109,,53.064755,76.112707,dep,0,0,1,,
22647,"Павлодарская область, г. Павлодар, ул. Толстого, д. 10 ",140996,S03X9H1,ППП № 1 Павлодарский РУПС (ЦОН),"Пн-Сб: 09:00-20:00, без перерыва, воскресенье-выходной",8(718) 232-1009,,52.287735,76.940128,dep,0,0,1,,
22747,"Костанайская область, г. Рудный, ул. Франко, д. 22А",111500,,ФГО ИП Бегежанова М.М.,"Пн-Пт 10:00-18:00, без перерыва, Сб 10:00-14:00, Вс-выходной",8(714) 316-0500,,52.958513,63.10223,dep,0,0,1,,
22807,"Мангистауская область, с. Актау, мкр. 6, д. 4 (офис 100)",130002,R00D4P4,ТОО Well Run Company,Понедельник- Пятница 09.00-18.00  Перерыв 13.00-14.00  Суббота с 10.00-14.00 без перерыва  Воскресенье-Выходной,8(702) 938-0979,,43.641251,51.169027,dep,0,0,1,,
22867,"Туркестанская область, Сарыагашский район, г. Сарыагаш, ул. Айтеке би, д. 55",163902,,ТОО Бекмырза-комек,"Будни 09:00-18:00, Сб, Вс - выходной",8(725) 372-7508,,41.459899,69.174033,dep,0,0,1,,
